gene_name,start,end,feature_type,strand,locus_tag,chromosome
rrnI-5S,165591,165707,rRNA,+,BSU_rRNA_15,NC_000964.3
trnI-Asn,165708,165835,tRNA,+,BSU_tRNA_23,NC_000964.3
trnI-Thr,165820,165948,tRNA,+,BSU_tRNA_24,NC_000964.3
trnI-Gly,165949,166053,tRNA,+,BSU_tRNA_25,NC_000964.3
trnI-Arg,166054,166157,tRNA,+,BSU_tRNA_26,NC_000964.3
trnI-Pro,166158,166254,tRNA,+,BSU_tRNA_27,NC_000964.3
trnI-Ala,166243,166338,tRNA,+,BSU_tRNA_28,NC_000964.3
3'trnI-Ala,166339,166378,tRNA,+,BSU_tRNA_28,NC_000964.3
5'rrnH-16S,166379,166499,5'UTR,+,BSU_rRNA_16,NC_000964.3
rrnH-16S,166500,168053,rRNA,+,BSU_rRNA_16,NC_000964.3
3'rrnH-16S,168054,168093,3'UTR,+,BSU_rRNA_16,NC_000964.3
5'rrnH-23S,168094,168217,5'UTR,+,BSU_rRNA_29,NC_000964.3
rrnH-23S,168218,171141,rRNA,+,BSU_rRNA_29,NC_000964.3
3'rrnH-23S,171142,171168,3'UTR,+,BSU_rRNA_29,NC_000964.3
5'rrnH-5S,171169,171196,5'UTR,+,BSU_rRNA_24,NC_000964.3
rrnH-5S,171197,171314,rRNA,+,BSU_rRNA_24,NC_000964.3
3'rrnH-5S,171315,171354,3'UTR,+,BSU_rRNA_24,NC_000964.3
5'rrnG-16S,171355,171497,5'UTR,+,BSU_rRNA_25,NC_000964.3
rrnG-16S,171498,173049,rRNA,+,BSU_rRNA_25,NC_000964.3
3'rrnG-16S,173050,173089,3'UTR,+,BSU_rRNA_25,NC_000964.3
5'rrnG-23S,173090,173213,5'UTR,+,BSU_rRNA_27,NC_000964.3
rrnG-23S,173214,176141,rRNA,+,BSU_rRNA_27,NC_000964.3
3'rrnG-23S,176142,176168,3'UTR,+,BSU_rRNA_27,NC_000964.3
5'rrnG-5S,176169,176196,5'UTR,+,BSU_rRNA_28,NC_000964.3
rrnG-5S,176197,176315,rRNA,+,BSU_rRNA_28,NC_000964.3
3'rrnG-5S,176316,176355,3'UTR,+,BSU_rRNA_28,NC_000964.3
5'ybaR,176356,177082,5'UTR,+,BSU_01580,NC_000964.3
ybaR,177083,178519,CDS,+,BSU_01580,NC_000964.3
3'ybaR,178520,178559,3'UTR,+,BSU_01580,NC_000964.3
5'ybaS,178560,178664,5'UTR,+,BSU_01590,NC_000964.3
ybaS,178665,179585,CDS,+,BSU_01590,NC_000964.3
eesA,179586,180347,CDS,-,BSU_01600,NC_000964.3
feuC,180344,181354,CDS,-,BSU_01610,NC_000964.3
feuB,181347,182351,CDS,-,BSU_01620,NC_000964.3
feuA,182352,183323,CDS,-,BSU_01630,NC_000964.3
5'feuA,183324,183373,5'UTR,-,BSU_01630,NC_000964.3
3'btr,183374,183413,3'UTR,-,BSU_01640,NC_000964.3
btr,183414,185003,CDS,-,BSU_01640,NC_000964.3
5'btr,185004,185153,5'UTR,-,BSU_01640,NC_000964.3
3'ybbC,185154,185193,3'UTR,-,BSU_01650,NC_000964.3
ybbC,185194,186451,CDS,-,BSU_01650,NC_000964.3
nagZ,186452,188380,CDS,-,BSU_01660,NC_000964.3
amiE,188381,189733,CDS,-,BSU_01670,NC_000964.3
5'amiE,189734,189761,5'UTR,-,BSU_01670,NC_000964.3
3'murP,189762,189789,3'UTR,-,BSU_01680,NC_000964.3
murP,189790,191157,CDS,-,BSU_01680,NC_000964.3
murR,191158,192050,CDS,-,BSU_01690,NC_000964.3
murQ,192051,192965,CDS,-,BSU_01700,NC_000964.3
5'murQ,192966,193034,5'UTR,-,BSU_01700,NC_000964.3
3'ybbJ,193035,193074,3'UTR,-,BSU_01710,NC_000964.3
ybbJ,193075,193557,CDS,-,BSU_01710,NC_000964.3
ybbK,193558,194025,CDS,-,BSU_01720,NC_000964.3
5'ybbK,194026,194109,5'UTR,-,BSU_01720,NC_000964.3
5'trnSL-Glu2,194110,194194,tRNA,+,BSU_tRNA_75,NC_000964.3
trnSL-Glu2,194195,194289,tRNA,+,BSU_tRNA_75,NC_000964.3
trnSL-Val1,194273,194368,tRNA,+,BSU_tRNA_78,NC_000964.3
trnSL-Thr1,194353,194447,tRNA,+,BSU_tRNA_76,NC_000964.3
trnSL-Tyr1,194448,194552,tRNA,+,BSU_tRNA_77,NC_000964.3
trnSL-Gln2,194537,194631,tRNA,+,BSU_tRNA_74,NC_000964.3
3'trnSL-Gln2,194632,194671,tRNA,+,BSU_tRNA_74,NC_000964.3
5'sigW,194672,194848,5'UTR,+,BSU_01730,NC_000964.3
sigW,194849,195425,CDS,+,BSU_01730,NC_000964.3
rsiW,195426,196052,CDS,+,BSU_01740,NC_000964.3
3'rsiW,196053,196092,3'UTR,+,BSU_01740,NC_000964.3
5'cdaA,196093,196212,5'UTR,+,BSU_01750,NC_000964.3
cdaA,196213,197034,CDS,+,BSU_01750,NC_000964.3
cdaR,197027,198478,CDS,+,BSU_01760,NC_000964.3
glmM,198479,199843,CDS,+,BSU_01770,NC_000964.3
3'glmM,199844,199883,3'UTR,+,BSU_01770,NC_000964.3
5'glmSA,199884,200006,5'UTR,+,BSU_misc_RNA_5,NC_000964.3
glmSA,200007,200197,ncRNA,+,BSU_misc_RNA_5,NC_000964.3
3'glmSA,200198,200236,3'UTR,+,BSU_misc_RNA_5,NC_000964.3
5'glmS,200237,200276,5'UTR,+,BSU_01780,NC_000964.3
glmS,200277,202079,CDS,+,BSU_01780,NC_000964.3
3'glmS,202080,202102,3'UTR,+,BSU_01780,NC_000964.3
5'ybbU,202103,202125,5'UTR,+,BSU_01790,NC_000964.3
ybbU,202126,202266,CDS,+,BSU_01790,NC_000964.3
3'ybbU,202267,202406,3'UTR,+,BSU_01790,NC_000964.3
3'alkA,202407,202546,3'UTR,-,BSU_01800,NC_000964.3
alkA,202547,203458,CDS,-,BSU_01800,NC_000964.3
5'alkA,203459,203593,5'UTR,-,BSU_01800,NC_000964.3
5'adaA,203594,203728,5'UTR,+,BSU_01810,NC_000964.3
adaA,203729,204364,CDS,+,BSU_01810,NC_000964.3
adaB,204351,204890,CDS,+,BSU_01820,NC_000964.3
3'adaB,204891,204930,3'UTR,+,BSU_01820,NC_000964.3
5'ndhF,204931,205408,5'UTR,+,BSU_01830,NC_000964.3
ndhF,205409,206940,CDS,+,BSU_01830,NC_000964.3
ybcC,206941,209556,CDS,+,BSU_01845,NC_000964.3
3'ybcC,209557,209594,3'UTR,+,BSU_01845,NC_000964.3
5'ybcF,209595,209632,5'UTR,+,BSU_01860,NC_000964.3
ybcF,209633,210160,CDS,+,BSU_01860,NC_000964.3
3'ybcF,210161,210191,3'UTR,+,BSU_01860,NC_000964.3
5'ybcH,210192,210223,5'UTR,+,BSU_01870,NC_000964.3
ybcH,210224,210514,CDS,+,BSU_01870,NC_000964.3
3'ybcH,210515,210542,3'UTR,+,BSU_01870,NC_000964.3
5'ybcI,210543,210571,5'UTR,+,BSU_01880,NC_000964.3
ybcI,210572,210946,CDS,+,BSU_01880,NC_000964.3
3'ybcI,210947,210986,3'UTR,+,BSU_01880,NC_000964.3
5'ybzH,210987,211428,5'UTR,+,BSU_01889,NC_000964.3
ybzH,211429,211731,CDS,+,BSU_01889,NC_000964.3
3'ybzH,211732,211771,3'UTR,+,BSU_01889,NC_000964.3
5'ybcL,211772,211858,5'UTR,+,BSU_01890,NC_000964.3
ybcL,211859,213031,CDS,+,BSU_01890,NC_000964.3
3'ybcL,213032,213071,3'UTR,+,BSU_01890,NC_000964.3
5'ybcM,213072,213154,5'UTR,+,BSU_01900,NC_000964.3
ybcM,213155,213469,CDS,+,BSU_01900,NC_000964.3
3'ybcM,213470,213509,3'UTR,+,BSU_01900,NC_000964.3
5'skfA,213510,213940,5'UTR,+,BSU_01910,NC_000964.3
skfA,213941,214108,CDS,+,BSU_01910,NC_000964.3
3'skfA,214109,214141,3'UTR,+,BSU_01910,NC_000964.3
5'skfB,214142,214174,5'UTR,+,BSU_01920,NC_000964.3
skfB,214175,215407,CDS,+,BSU_01920,NC_000964.3
skfC,215404,216894,CDS,+,BSU_01935,NC_000964.3
skfE,216895,217632,CDS,+,BSU_01950,NC_000964.3
3'skfE,217633,217664,3'UTR,+,BSU_01950,NC_000964.3
5'skfF,217665,217696,5'UTR,+,BSU_01960,NC_000964.3
skfF,217697,219040,CDS,+,BSU_01960,NC_000964.3
3'skfF,219041,219063,3'UTR,+,BSU_01960,NC_000964.3
5'skfG,219064,219086,5'UTR,+,BSU_01970,NC_000964.3
skfG,219087,219602,CDS,+,BSU_01970,NC_000964.3
skfH,219603,220032,CDS,+,BSU_01980,NC_000964.3
3'skfH,220033,220072,3'UTR,+,BSU_01980,NC_000964.3
5'ybdG,220073,220278,5'UTR,+,BSU_01990,NC_000964.3
ybdG,220279,221256,CDS,+,BSU_01990,NC_000964.3
ybdJ,221257,221949,CDS,+,BSU_02000,NC_000964.3
ybdK,221950,222912,CDS,+,BSU_02010,NC_000964.3
3'ybdK,222913,222941,3'UTR,+,BSU_02010,NC_000964.3
5'ybzI,222942,222970,5'UTR,+,BSU_02019,NC_000964.3
ybzI,222971,223234,CDS,+,BSU_02019,NC_000964.3
ybdM,223219,223989,CDS,-,BSU_02030,NC_000964.3
5'ybdM,223990,224034,5'UTR,-,BSU_02030,NC_000964.3
3'ybdN,224035,224074,3'UTR,-,BSU_02040,NC_000964.3
ybdN,224075,224932,CDS,-,BSU_02040,NC_000964.3
5'ybdN,224933,224997,5'UTR,-,BSU_02040,NC_000964.3
5'ybdO,224998,225063,5'UTR,+,BSU_02050,NC_000964.3
ybdO,225064,226248,CDS,+,BSU_02050,NC_000964.3
3'ybdO,226249,226288,3'UTR,+,BSU_02050,NC_000964.3
5'ybxG,226289,226565,5'UTR,+,BSU_02060,NC_000964.3
ybxG,226566,227954,CDS,+,BSU_02060,NC_000964.3
3'ybxG,227955,227994,3'UTR,+,BSU_02060,NC_000964.3
5'csgA,227995,228065,5'UTR,+,BSU_02070,NC_000964.3
csgA,228066,228314,CDS,+,BSU_02070,NC_000964.3
ybxH,228315,228548,CDS,+,BSU_02080,NC_000964.3
ybxI,228549,229352,CDS,-,BSU_02090,NC_000964.3
5'ybxI,229353,229438,5'UTR,-,BSU_02090,NC_000964.3
5'cypC,229439,229524,5'UTR,+,BSU_02100,NC_000964.3
cypC,229525,230778,CDS,+,BSU_02100,NC_000964.3
3'cypC,230779,230798,3'UTR,+,BSU_02100,NC_000964.3
3'ybyB,230799,230818,3'UTR,-,BSU_02110,NC_000964.3
ybyB,230819,231079,CDS,-,BSU_02110,NC_000964.3
5'ybyB,231080,231213,5'UTR,-,BSU_02110,NC_000964.3
5'ybeC,231214,231347,5'UTR,+,BSU_02120,NC_000964.3
ybeC,231348,232967,CDS,+,BSU_02120,NC_000964.3
3'ybeC,232968,232990,3'UTR,+,BSU_02120,NC_000964.3
3'glpQA,232991,233013,3'UTR,-,BSU_02130,NC_000964.3
glpQA,233014,233895,CDS,-,BSU_02130,NC_000964.3
5'glpQA,233896,233953,5'UTR,-,BSU_02130,NC_000964.3
3'glpT,233954,233993,3'UTR,-,BSU_02140,NC_000964.3
glpT,233994,235328,CDS,-,BSU_02140,NC_000964.3
5'glpT,235329,235476,5'UTR,-,BSU_02140,NC_000964.3
5'ybeF,235477,235624,5'UTR,+,BSU_02150,NC_000964.3
ybeF,235625,235873,CDS,+,BSU_02150,NC_000964.3
3'ybeF,235874,235913,3'UTR,+,BSU_02150,NC_000964.3
5'ybfA,235914,235964,5'UTR,+,BSU_02160,NC_000964.3
ybfA,235965,236882,CDS,+,BSU_02160,NC_000964.3
ybfB,236879,238129,CDS,+,BSU_02170,NC_000964.3
ybfEc,238130,238448,pseudogene,-,BSU_02180,NC_000964.3
ybfEn,238354,238476,pseudogene,-,BSU_02181,NC_000964.3
5'ybfEn,238477,238603,5'UTR,-,BSU_02181,NC_000964.3
3'ybfF,238604,238643,3'UTR,-,BSU_02190,NC_000964.3
ybfF,238644,239555,CDS,-,BSU_02190,NC_000964.3
5'ybfF,239556,239603,5'UTR,-,BSU_02190,NC_000964.3
3'ybfG,239604,239643,3'UTR,-,BSU_02200,NC_000964.3
ybfG,239644,241842,CDS,-,BSU_02200,NC_000964.3
5'ybfG,241843,241879,5'UTR,-,BSU_02200,NC_000964.3
3'ybfH,241880,241916,3'UTR,-,BSU_02210,NC_000964.3
ybfH,241917,242837,CDS,-,BSU_02210,NC_000964.3
ybfI,242834,243661,CDS,-,BSU_02220,NC_000964.3
5'ybfI,243662,243776,5'UTR,-,BSU_02220,NC_000964.3
5'purT,243777,243891,5'UTR,+,BSU_02230,NC_000964.3
purT,243892,245046,CDS,+,BSU_02230,NC_000964.3
3'purT,245047,245086,3'UTR,+,BSU_02230,NC_000964.3
5'mpr,245087,245189,5'UTR,+,BSU_02240,NC_000964.3
mpr,245190,246131,CDS,+,BSU_02240,NC_000964.3
ybfJ,246094,246492,CDS,+,BSU_02250,NC_000964.3
3'ybfJ,246493,246532,3'UTR,+,BSU_02250,NC_000964.3
5'cesB,246533,246657,5'UTR,+,BSU_02260,NC_000964.3
cesB,246658,247548,CDS,+,BSU_02260,NC_000964.3
3'cesB,247549,247588,3'UTR,+,BSU_02260,NC_000964.3
5'pssA,247589,247743,5'UTR,+,BSU_02270,NC_000964.3
pssA,247744,248277,CDS,+,BSU_02270,NC_000964.3
ybfM,248268,248756,CDS,+,BSU_02280,NC_000964.3
psd,248749,249540,CDS,+,BSU_02290,NC_000964.3
3'psd,249541,249567,3'UTR,+,BSU_02290,NC_000964.3
5'ybfN,249568,249594,5'UTR,+,BSU_02300,NC_000964.3
ybfN,249595,249873,CDS,+,BSU_02300,NC_000964.3
3'ybfN,249874,249913,3'UTR,+,BSU_02300,NC_000964.3
5'ybfO,249914,249978,5'UTR,+,BSU_02310,NC_000964.3
ybfO,249979,251319,CDS,+,BSU_02310,NC_000964.3
3'ybfO,251320,251359,3'UTR,+,BSU_02310,NC_000964.3
5'ybfP,251360,251426,5'UTR,+,BSU_02320,NC_000964.3
ybfP,251427,252314,CDS,+,BSU_02320,NC_000964.3
3'ybfP,252315,252354,3'UTR,+,BSU_02320,NC_000964.3
5'ybfQ,252355,252513,5'UTR,+,BSU_02330,NC_000964.3
ybfQ,252514,253517,CDS,+,BSU_02330,NC_000964.3
gltP,253518,254762,CDS,-,BSU_02340,NC_000964.3
5'gltP,254763,254866,5'UTR,-,BSU_02340,NC_000964.3
3'gamP,254867,254906,3'UTR,-,BSU_02350,NC_000964.3
gamP,254907,256802,CDS,-,BSU_02350,NC_000964.3
gamA,256803,257572,CDS,-,BSU_02360,NC_000964.3
5'gamA,257573,257681,5'UTR,-,BSU_02360,NC_000964.3
5'gamR,257682,257790,5'UTR,+,BSU_02370,NC_000964.3
gamR,257791,258498,CDS,+,BSU_02370,NC_000964.3
ybgB,258499,258807,CDS,+,BSU_02380,NC_000964.3
3'ybgB,258808,258847,3'UTR,+,BSU_02380,NC_000964.3
5'ilvE,258848,259015,5'UTR,+,BSU_02390,NC_000964.3
ilvE,259016,260122,CDS,+,BSU_02390,NC_000964.3
ybgF,260123,261535,CDS,-,BSU_02400,NC_000964.3
5'ybgF,261536,261615,5'UTR,-,BSU_02400,NC_000964.3
3'ybgG,261616,261655,3'UTR,-,BSU_02410,NC_000964.3
ybgG,261656,262603,CDS,-,BSU_02410,NC_000964.3
5'ybgG,262604,262691,5'UTR,-,BSU_02410,NC_000964.3
3'glnT,262692,262731,3'UTR,-,BSU_02420,NC_000964.3
glnT,262732,264168,CDS,-,BSU_02420,NC_000964.3
glsA,264169,265174,CDS,-,BSU_02430,NC_000964.3
5'glsA,265175,265324,5'UTR,-,BSU_02430,NC_000964.3
5'glnJ,265325,265475,5'UTR,+,BSU_02440,NC_000964.3
glnJ,265476,266708,CDS,+,BSU_02440,NC_000964.3
glnL,266709,267663,CDS,+,BSU_02450,NC_000964.3
3'glnL,267664,267703,3'UTR,+,BSU_02450,NC_000964.3
5'kdgD,267704,267889,5'UTR,+,BSU_02460,NC_000964.3
kdgD,267890,268845,CDS,+,BSU_02460,NC_000964.3
gucD,268846,270312,CDS,+,BSU_02470,NC_000964.3
3'gucD,270313,270352,3'UTR,+,BSU_02470,NC_000964.3
5'gudP,270353,270395,5'UTR,+,BSU_02480,NC_000964.3
gudP,270396,271799,CDS,+,BSU_02480,NC_000964.3
gudD,271800,273167,CDS,+,BSU_02490,NC_000964.3
3'gudD,273168,273201,3'UTR,+,BSU_02490,NC_000964.3
5'garR,273202,273236,5'UTR,+,BSU_02500,NC_000964.3
garR,273237,273938,CDS,+,BSU_02500,NC_000964.3
3'garR,273939,273978,3'UTR,+,BSU_02500,NC_000964.3
5'garD,273979,274028,5'UTR,+,BSU_02510,NC_000964.3
garD,274029,275561,CDS,+,BSU_02510,NC_000964.3
3'garD,275562,275601,3'UTR,+,BSU_02510,NC_000964.3
5'ycbJ,275602,275837,5'UTR,+,BSU_02520,NC_000964.3
ycbJ,275838,276758,CDS,+,BSU_02520,NC_000964.3
3'ycbJ,276759,276781,3'UTR,+,BSU_02520,NC_000964.3
5'tboW,276782,276804,5'UTR,+,BSU_misc_RNA_6,NC_000964.3
tboW,276805,277072,ncRNA,+,BSU_misc_RNA_6,NC_000964.3
3'tboW,277073,277112,3'UTR,+,BSU_misc_RNA_6,NC_000964.3
5'rtpA,277113,277159,5'UTR,+,BSU_02530,NC_000964.3
rtpA,277160,277341,CDS,+,BSU_02530,NC_000964.3
ycbK,277342,278280,CDS,+,BSU_02540,NC_000964.3
3'ycbK,278281,278320,3'UTR,+,BSU_02540,NC_000964.3
5'ycbL,278321,278376,5'UTR,+,BSU_02550,NC_000964.3
ycbL,278377,279058,CDS,+,BSU_02550,NC_000964.3
ycbM,279059,279994,CDS,+,BSU_02560,NC_000964.3
3'ycbM,279995,280034,3'UTR,+,BSU_02560,NC_000964.3
5'ycbN,280035,280085,5'UTR,+,BSU_02570,NC_000964.3
ycbN,280086,281009,CDS,+,BSU_02570,NC_000964.3
ycbO,281010,281714,CDS,+,BSU_02580,NC_000964.3
BSU_02585,281675,281809,CDS,-,BSU_02585,NC_000964.3
ycbP,281769,282155,CDS,-,BSU_02590,NC_000964.3
5'ycbP,282156,282311,5'UTR,-,BSU_02590,NC_000964.3
5'cwlJ,282312,282468,5'UTR,+,BSU_02600,NC_000964.3
cwlJ,282469,282897,CDS,+,BSU_02600,NC_000964.3
3'cwlJ,282898,282937,3'UTR,+,BSU_02600,NC_000964.3
5'ycbR,282938,283002,5'UTR,+,BSU_02610,NC_000964.3
ycbR,283003,283734,CDS,+,BSU_02610,NC_000964.3
3'ycbR,283735,283774,3'UTR,+,BSU_02610,NC_000964.3
5'yczK,283775,283815,5'UTR,+,BSU_02619,NC_000964.3
yczK,283816,284010,CDS,+,BSU_02619,NC_000964.3
phoD,284011,285762,CDS,+,BSU_02620,NC_000964.3
tatAD,285763,285987,CDS,+,BSU_02630,NC_000964.3
3'tatAD,285988,286017,3'UTR,+,BSU_02630,NC_000964.3
5'tatCD,286018,286047,5'UTR,+,BSU_02640,NC_000964.3
tatCD,286048,286776,CDS,+,BSU_02640,NC_000964.3
pcp,286773,287420,CDS,-,BSU_02650,NC_000964.3
5'pcp,287421,287459,5'UTR,-,BSU_02650,NC_000964.3
5'ycbU,287460,287498,5'UTR,+,BSU_02660,NC_000964.3
ycbU,287499,288611,CDS,+,BSU_02660,NC_000964.3
3'ycbU,288612,288631,3'UTR,+,BSU_02660,NC_000964.3
3'lmrB,288632,288652,3'UTR,-,BSU_02670,NC_000964.3
lmrB,288653,290092,CDS,-,BSU_02670,NC_000964.3
lmrA,290093,290698,CDS,-,BSU_02680,NC_000964.3
5'lmrA,290699,290806,5'UTR,-,BSU_02680,NC_000964.3
5'ansZ,290807,290914,5'UTR,+,BSU_02690,NC_000964.3
ansZ,290915,292042,CDS,+,BSU_02690,NC_000964.3
3'ansZ,292043,292082,3'UTR,+,BSU_02690,NC_000964.3
5'estA,292083,292204,5'UTR,+,BSU_02700,NC_000964.3
yczC,292844,293264,CDS,-,BSU_02710,NC_000964.3
5'yczC,293265,293381,5'UTR,-,BSU_02710,NC_000964.3
5'yccF,293382,293498,5'UTR,+,BSU_02720,NC_000964.3
yccF,293499,294575,CDS,+,BSU_02720,NC_000964.3
natK,294576,295571,CDS,-,BSU_02730,NC_000964.3
natR,295572,296285,CDS,-,BSU_02740,NC_000964.3
5'natR,296286,296356,5'UTR,-,BSU_02740,NC_000964.3
5'natA,296357,296428,5'UTR,+,BSU_02750,NC_000964.3
natA,296429,297169,CDS,+,BSU_02750,NC_000964.3
natB,297170,298330,CDS,+,BSU_02760,NC_000964.3
3'natB,298331,298370,3'UTR,+,BSU_02760,NC_000964.3
5'yccK,298371,298465,5'UTR,+,BSU_02770,NC_000964.3
yccK,298466,299437,CDS,+,BSU_02770,NC_000964.3
ycdA,299438,300502,CDS,-,BSU_02780,NC_000964.3
BSU_02785,300503,300656,CDS,-,BSU_02785,NC_000964.3
5'BSU_02785,300657,300742,5'UTR,-,BSU_02785,NC_000964.3
5'ycdB,300743,300829,5'UTR,+,BSU_02790,NC_000964.3
ycdB,300830,302248,CDS,+,BSU_02790,NC_000964.3
3'ycdB,302249,302288,3'UTR,+,BSU_02790,NC_000964.3
5'ycdC,302289,302434,5'UTR,+,BSU_02800,NC_000964.3
ycdC,302435,303796,CDS,+,BSU_02800,NC_000964.3
cwlK,303797,304307,CDS,-,BSU_02810,NC_000964.3
5'cwlK,304308,304368,5'UTR,-,BSU_02810,NC_000964.3
5'rapJ,304369,304429,5'UTR,+,BSU_02820,NC_000964.3
rapJ,304430,305551,CDS,+,BSU_02820,NC_000964.3
3'rapJ,305552,305591,3'UTR,+,BSU_02820,NC_000964.3
5'ycdF,305592,305657,5'UTR,+,BSU_02830,NC_000964.3
ycdF,305658,306458,CDS,+,BSU_02830,NC_000964.3
ycdG,306459,308144,CDS,+,BSU_02840,NC_000964.3
3'ycdG,308145,308184,3'UTR,+,BSU_02840,NC_000964.3
5'znuA,308185,308331,5'UTR,+,BSU_02850,NC_000964.3
znuA,308332,309291,CDS,+,BSU_02850,NC_000964.3
3'znuA,309292,309318,3'UTR,+,BSU_02850,NC_000964.3
5'znuC,309319,309346,5'UTR,+,BSU_02860,NC_000964.3
znuC,309347,310042,CDS,+,BSU_02860,NC_000964.3
znuB,310000,310879,CDS,+,BSU_02870,NC_000964.3
yceB,310880,311875,CDS,-,BSU_02880,NC_000964.3
5'yceB,311876,312016,5'UTR,-,BSU_02880,NC_000964.3
5'yceC,312017,312158,5'UTR,+,BSU_02890,NC_000964.3
yceC,312159,312758,CDS,+,BSU_02890,NC_000964.3
yceD,312759,313361,CDS,+,BSU_02900,NC_000964.3
yceE,313362,313974,CDS,+,BSU_02910,NC_000964.3
3'yceE,313975,313999,3'UTR,+,BSU_02910,NC_000964.3
5'yceF,314000,314024,5'UTR,+,BSU_02920,NC_000964.3
yceF,314025,314798,CDS,+,BSU_02920,NC_000964.3
3'yceF,314799,314838,3'UTR,+,BSU_02920,NC_000964.3
5'yceG,314839,314882,5'UTR,+,BSU_02930,NC_000964.3
yceG,314883,316496,CDS,+,BSU_02930,NC_000964.3
yceH,316497,317603,CDS,+,BSU_02940,NC_000964.3
3'yceH,317604,317643,3'UTR,+,BSU_02940,NC_000964.3
5'niaP,317644,317724,5'UTR,+,BSU_02950,NC_000964.3
niaP,317725,318927,CDS,+,BSU_02950,NC_000964.3
3'niaP,318928,319053,3'UTR,+,BSU_02950,NC_000964.3
3'yceJ,319054,319179,3'UTR,-,BSU_02960,NC_000964.3
yceJ,319180,320352,CDS,-,BSU_02960,NC_000964.3
5'yceJ,320353,320386,5'UTR,-,BSU_02960,NC_000964.3
3'yceK,320387,320420,3'UTR,-,BSU_02970,NC_000964.3
yceK,320421,320723,CDS,-,BSU_02970,NC_000964.3
5'yceK,320724,320867,5'UTR,-,BSU_02970,NC_000964.3
5'opuAA,320868,321012,5'UTR,+,BSU_02980,NC_000964.3
opuAA,321013,322269,CDS,+,BSU_02980,NC_000964.3
opuAB,322270,323119,CDS,+,BSU_02990,NC_000964.3
opuAC,323119,324037,CDS,+,BSU_03000,NC_000964.3
amhX,324038,325189,CDS,-,BSU_03010,NC_000964.3
5'amhX,325190,325263,5'UTR,-,BSU_03010,NC_000964.3
5'ycgA,325264,325338,5'UTR,+,BSU_03020,NC_000964.3
ycgA,325339,326772,CDS,+,BSU_03020,NC_000964.3
3'ycgA,326773,326812,3'UTR,+,BSU_03020,NC_000964.3
5'ycgB,326813,326887,5'UTR,+,BSU_03030,NC_000964.3
ycgB,326888,327469,CDS,+,BSU_03030,NC_000964.3
3'ycgB,327470,327509,3'UTR,+,BSU_03030,NC_000964.3
5'amyE,327510,327617,5'UTR,+,BSU_03040,NC_000964.3
amyE,327618,329597,CDS,+,BSU_03040,NC_000964.3
3'amyE,329598,329637,3'UTR,+,BSU_03040,NC_000964.3
5'lctE,329638,329773,5'UTR,+,BSU_03050,NC_000964.3
lctE,329774,330770,CDS,+,BSU_03050,NC_000964.3
lctP,330771,332396,CDS,+,BSU_03060,NC_000964.3
3'lctP,332397,332418,3'UTR,+,BSU_03060,NC_000964.3
3'mdr,332419,332440,3'UTR,-,BSU_03070,NC_000964.3
mdr,332441,333979,CDS,-,BSU_03070,NC_000964.3
5'mdr,333980,334035,5'UTR,-,BSU_03070,NC_000964.3
5'ycgE,334036,334091,5'UTR,+,BSU_03080,NC_000964.3
ycgE,334092,334556,CDS,+,BSU_03080,NC_000964.3
3'ycgE,334557,334592,3'UTR,+,BSU_03080,NC_000964.3
5'ycgF,334593,334629,5'UTR,+,BSU_03090,NC_000964.3
ycgF,334630,335259,CDS,+,BSU_03090,NC_000964.3
3'ycgF,335260,335293,3'UTR,+,BSU_03090,NC_000964.3
5'ycgG,335294,335328,5'UTR,+,BSU_03100,NC_000964.3
ycgG,335329,336091,CDS,+,BSU_03100,NC_000964.3
ycgH,336092,337432,CDS,-,BSU_03110,NC_000964.3
5'ycgH,337433,337496,5'UTR,-,BSU_03110,NC_000964.3
5'ycgI,337497,337561,5'UTR,+,BSU_03120,NC_000964.3
ycgI,337562,338158,CDS,+,BSU_03120,NC_000964.3
3'ycgI,338159,338198,3'UTR,+,BSU_03120,NC_000964.3
5'nadE,338199,338287,5'UTR,+,BSU_03130,NC_000964.3
nadE,338288,339106,CDS,+,BSU_03130,NC_000964.3
3'nadE,339107,339130,3'UTR,+,BSU_03130,NC_000964.3
3'tmrB,339131,339155,3'UTR,-,BSU_03140,NC_000964.3
tmrB,339156,339749,CDS,-,BSU_03140,NC_000964.3
5'tmrB,339750,339886,5'UTR,-,BSU_03140,NC_000964.3
5'aroK,339887,340024,5'UTR,+,BSU_03150,NC_000964.3
aroK,340025,340612,CDS,+,BSU_03150,NC_000964.3
ycgJ,340613,341374,CDS,-,BSU_03160,NC_000964.3
5'ycgJ,341375,341432,5'UTR,-,BSU_03160,NC_000964.3
5'ycgK,341433,341491,5'UTR,+,BSU_03170,NC_000964.3
ycgK,341492,342466,CDS,+,BSU_03170,NC_000964.3
3'ycgK,342467,342501,3'UTR,+,BSU_03170,NC_000964.3
5'cah,342502,342537,5'UTR,+,BSU_03180,NC_000964.3
cah,342538,343494,CDS,+,BSU_03180,NC_000964.3
3'cah,343495,343534,3'UTR,+,BSU_03180,NC_000964.3
5'ycgL,343535,343577,5'UTR,+,BSU_03190,NC_000964.3
ycgL,343578,344360,CDS,+,BSU_03190,NC_000964.3
3'ycgL,344361,344400,3'UTR,+,BSU_03190,NC_000964.3
5'putB,344401,344550,5'UTR,+,BSU_03200,NC_000964.3
