gene_name,start,end,feature_type,strand,locus_tag,chromosome
MXAN_RS00735,185456,186709,CDS,-,MXAN_RS00735,NC_008095.1
5'MXAN_RS00735,186710,186897,5'UTR,-,MXAN_RS00735,NC_008095.1
3'MXAN_RS00740,186898,186937,3'UTR,-,MXAN_RS00740,NC_008095.1
MXAN_RS00740,186938,187270,CDS,-,MXAN_RS00740,NC_008095.1
5'MXAN_RS00740,187271,187376,5'UTR,-,MXAN_RS00740,NC_008095.1
3'MXAN_RS00745,187377,187416,3'UTR,-,MXAN_RS00745,NC_008095.1
MXAN_RS00745,187417,188298,CDS,-,MXAN_RS00745,NC_008095.1
MXAN_RS00750,188295,189032,CDS,-,MXAN_RS00750,NC_008095.1
MXAN_RS00755,189029,190387,CDS,-,MXAN_RS00755,NC_008095.1
MXAN_RS38485,190384,190806,CDS,-,MXAN_RS38485,NC_008095.1
5'MXAN_RS38485,190807,190892,5'UTR,-,MXAN_RS38485,NC_008095.1
5'MXAN_RS00765,190893,190979,5'UTR,+,MXAN_RS00765,NC_008095.1
MXAN_RS00765,190980,191867,CDS,+,MXAN_RS00765,NC_008095.1
3'MXAN_RS00765,191868,191907,3'UTR,+,MXAN_RS00765,NC_008095.1
5'MXAN_RS00770,191908,191955,5'UTR,+,MXAN_RS00770,NC_008095.1
MXAN_RS00770,191956,192618,CDS,+,MXAN_RS00770,NC_008095.1
MXAN_RS00775,192619,193359,CDS,-,MXAN_RS00775,NC_008095.1
5'MXAN_RS00775,193360,193423,5'UTR,-,MXAN_RS00775,NC_008095.1
5'MXAN_RS00780,193424,193488,5'UTR,+,MXAN_RS00780,NC_008095.1
MXAN_RS00780,193489,194274,CDS,+,MXAN_RS00780,NC_008095.1
MXAN_RS00785,194275,194734,CDS,+,MXAN_RS00785,NC_008095.1
3'MXAN_RS00785,194735,194787,3'UTR,+,MXAN_RS00785,NC_008095.1
3'MXAN_RS00790,194788,194841,3'UTR,-,MXAN_RS00790,NC_008095.1
MXAN_RS00790,194842,195537,CDS,-,MXAN_RS00790,NC_008095.1
MXAN_RS00795,195530,196207,CDS,-,MXAN_RS00795,NC_008095.1
5'MXAN_RS00795,196208,196341,5'UTR,-,MXAN_RS00795,NC_008095.1
5'MXAN_RS00800,196342,196476,5'UTR,+,MXAN_RS00800,NC_008095.1
MXAN_RS00800,196477,197580,CDS,+,MXAN_RS00800,NC_008095.1
3'MXAN_RS00800,197581,197620,3'UTR,+,MXAN_RS00800,NC_008095.1
5'kdpF,197621,197688,5'UTR,+,MXAN_RS00805,NC_008095.1
kdpF,197689,197787,CDS,+,MXAN_RS00805,NC_008095.1
kdpA,197788,199510,CDS,+,MXAN_RS00810,NC_008095.1
kdpB,199511,201571,CDS,+,MXAN_RS00815,NC_008095.1
kdpC,201572,202221,CDS,+,MXAN_RS00820,NC_008095.1
3'kdpC,202222,202261,3'UTR,+,MXAN_RS00820,NC_008095.1
5'MXAN_RS00825,202262,202309,5'UTR,+,MXAN_RS00825,NC_008095.1
MXAN_RS00825,202310,203479,CDS,+,MXAN_RS00825,NC_008095.1
MXAN_RS00830,203476,205323,CDS,+,MXAN_RS00830,NC_008095.1
3'MXAN_RS00830,205324,205363,3'UTR,+,MXAN_RS00830,NC_008095.1
5'MXAN_RS00835,205364,205531,5'UTR,+,MXAN_RS00835,NC_008095.1
MXAN_RS00835,205532,205831,CDS,+,MXAN_RS00835,NC_008095.1
MXAN_RS00840,205828,206334,CDS,+,MXAN_RS00840,NC_008095.1
3'MXAN_RS00840,206335,206372,3'UTR,+,MXAN_RS00840,NC_008095.1
3'MXAN_RS00845,206373,206410,3'UTR,-,MXAN_RS00845,NC_008095.1
MXAN_RS00845,206411,206878,CDS,-,MXAN_RS00845,NC_008095.1
5'MXAN_RS00845,206879,206978,5'UTR,-,MXAN_RS00845,NC_008095.1
3'MXAN_RS00850,206979,207018,3'UTR,-,MXAN_RS00850,NC_008095.1
MXAN_RS00850,207019,208380,CDS,-,MXAN_RS00850,NC_008095.1
5'MXAN_RS00850,208381,208459,5'UTR,-,MXAN_RS00850,NC_008095.1
5'MXAN_RS00855,208460,208538,5'UTR,+,MXAN_RS00855,NC_008095.1
MXAN_RS00855,208539,208928,CDS,+,MXAN_RS00855,NC_008095.1
3'MXAN_RS00855,208929,208968,3'UTR,+,MXAN_RS00855,NC_008095.1
5'MXAN_RS00860,208969,209305,5'UTR,+,MXAN_RS00860,NC_008095.1
MXAN_RS00860,209306,210898,CDS,+,MXAN_RS00860,NC_008095.1
3'MXAN_RS00860,210899,210928,3'UTR,+,MXAN_RS00860,NC_008095.1
3'MXAN_RS00865,210929,210959,3'UTR,-,MXAN_RS00865,NC_008095.1
MXAN_RS00865,210960,212615,CDS,-,MXAN_RS00865,NC_008095.1
5'MXAN_RS00865,212616,212816,5'UTR,-,MXAN_RS00865,NC_008095.1
3'MXAN_RS38490,212817,212856,3'UTR,-,MXAN_RS38490,NC_008095.1
MXAN_RS38490,212857,213291,CDS,-,MXAN_RS38490,NC_008095.1
5'MXAN_RS38490,213292,213367,5'UTR,-,MXAN_RS38490,NC_008095.1
5'MXAN_RS00870,213368,213444,5'UTR,+,MXAN_RS00870,NC_008095.1
MXAN_RS00870,213445,214989,CDS,+,MXAN_RS00870,NC_008095.1
MXAN_RS00875,214990,215875,CDS,-,MXAN_RS00875,NC_008095.1
MXAN_RS00880,215875,216503,CDS,-,MXAN_RS00880,NC_008095.1
MXAN_RS00885,216504,217208,CDS,-,MXAN_RS00885,NC_008095.1
5'MXAN_RS00885,217209,217409,5'UTR,-,MXAN_RS00885,NC_008095.1
3'MXAN_RS00890,217410,217449,3'UTR,-,MXAN_RS00890,NC_008095.1
MXAN_RS00890,217450,218736,CDS,-,MXAN_RS00890,NC_008095.1
MXAN_RS00895,218737,220037,CDS,-,MXAN_RS00895,NC_008095.1
5'MXAN_RS00895,220038,220148,5'UTR,-,MXAN_RS00895,NC_008095.1
3'MXAN_RS00900,220149,220188,3'UTR,-,MXAN_RS00900,NC_008095.1
MXAN_RS00900,220189,222891,CDS,-,MXAN_RS00900,NC_008095.1
5'MXAN_RS00900,222892,223215,5'UTR,-,MXAN_RS00900,NC_008095.1
3'MXAN_RS00905,223216,223255,3'UTR,-,MXAN_RS00905,NC_008095.1
MXAN_RS00905,223256,223687,CDS,-,MXAN_RS00905,NC_008095.1
MXAN_RS00910,223688,224407,CDS,-,MXAN_RS00910,NC_008095.1
5'MXAN_RS00910,224408,224463,5'UTR,-,MXAN_RS00910,NC_008095.1
3'MXAN_RS00915,224464,224503,3'UTR,-,MXAN_RS00915,NC_008095.1
MXAN_RS00915,224504,226018,CDS,-,MXAN_RS00915,NC_008095.1
5'MXAN_RS00915,226019,226190,5'UTR,-,MXAN_RS00915,NC_008095.1
5'MXAN_RS00920,226191,226362,5'UTR,+,MXAN_RS00920,NC_008095.1
MXAN_RS00920,226363,228057,CDS,+,MXAN_RS00920,NC_008095.1
MXAN_RS00925,228058,228497,CDS,-,MXAN_RS00925,NC_008095.1
5'MXAN_RS00925,228498,228569,5'UTR,-,MXAN_RS00925,NC_008095.1
3'MXAN_RS00930,228570,228609,3'UTR,-,MXAN_RS00930,NC_008095.1
MXAN_RS00930,228610,229587,CDS,-,MXAN_RS00930,NC_008095.1
5'MXAN_RS00930,229588,229659,5'UTR,-,MXAN_RS00930,NC_008095.1
3'MXAN_RS00935,229660,229699,3'UTR,-,MXAN_RS00935,NC_008095.1
MXAN_RS00935,229700,231832,CDS,-,MXAN_RS00935,NC_008095.1
MXAN_RS00940,231829,232224,CDS,-,MXAN_RS00940,NC_008095.1
5'MXAN_RS00940,232225,232333,5'UTR,-,MXAN_RS00940,NC_008095.1
3'MXAN_RS00945,232334,232373,3'UTR,-,MXAN_RS00945,NC_008095.1
MXAN_RS00945,232374,233189,CDS,-,MXAN_RS00945,NC_008095.1
5'MXAN_RS00945,233190,233327,5'UTR,-,MXAN_RS00945,NC_008095.1
5'MXAN_RS00950,233328,233466,5'UTR,+,MXAN_RS00950,NC_008095.1
MXAN_RS00950,233467,233825,CDS,+,MXAN_RS00950,NC_008095.1
MXAN_RS00955,233826,234947,CDS,-,MXAN_RS00955,NC_008095.1
MXAN_RS00960,234948,236384,CDS,-,MXAN_RS00960,NC_008095.1
5'MXAN_RS00960,236385,236457,5'UTR,-,MXAN_RS00960,NC_008095.1
3'MXAN_RS00965,236458,236497,3'UTR,-,MXAN_RS00965,NC_008095.1
MXAN_RS00965,236498,239356,CDS,-,MXAN_RS00965,NC_008095.1
5'MXAN_RS00965,239357,239485,5'UTR,-,MXAN_RS00965,NC_008095.1
5'MXAN_RS00970,239486,239615,5'UTR,+,MXAN_RS00970,NC_008095.1
MXAN_RS00970,239616,241317,CDS,+,MXAN_RS00970,NC_008095.1
MXAN_RS00975,241318,243864,CDS,-,MXAN_RS00975,NC_008095.1
5'MXAN_RS00975,243865,243884,5'UTR,-,MXAN_RS00975,NC_008095.1
3'MXAN_RS00980,243885,243904,3'UTR,-,MXAN_RS00980,NC_008095.1
MXAN_RS00980,243905,244420,CDS,-,MXAN_RS00980,NC_008095.1
5'MXAN_RS00980,244421,244463,5'UTR,-,MXAN_RS00980,NC_008095.1
5'MXAN_RS00985,244464,244506,5'UTR,+,MXAN_RS00985,NC_008095.1
MXAN_RS00985,244507,244788,CDS,+,MXAN_RS00985,NC_008095.1
3'MXAN_RS00985,244789,244816,3'UTR,+,MXAN_RS00985,NC_008095.1
5'MXAN_RS00990,244817,244844,5'UTR,+,MXAN_RS00990,NC_008095.1
MXAN_RS00990,244845,245783,CDS,+,MXAN_RS00990,NC_008095.1
MXAN_RS00995,245784,246728,CDS,-,MXAN_RS00995,NC_008095.1
5'MXAN_RS00995,246729,246876,5'UTR,-,MXAN_RS00995,NC_008095.1
5'MXAN_RS01000,246877,247024,5'UTR,+,MXAN_RS01000,NC_008095.1
MXAN_RS01000,247025,248320,CDS,+,MXAN_RS01000,NC_008095.1
MXAN_RS01005,248321,249289,CDS,+,MXAN_RS01005,NC_008095.1
MXAN_RS01010,249290,249884,CDS,-,MXAN_RS01010,NC_008095.1
5'MXAN_RS01010,249885,249959,5'UTR,-,MXAN_RS01010,NC_008095.1
3'MXAN_RS01015,249960,249999,3'UTR,-,MXAN_RS01015,NC_008095.1
MXAN_RS01015,250000,250809,CDS,-,MXAN_RS01015,NC_008095.1
5'MXAN_RS01015,250810,251131,5'UTR,-,MXAN_RS01015,NC_008095.1
5'MXAN_RS01020,251132,251453,5'UTR,+,MXAN_RS01020,NC_008095.1
MXAN_RS01020,251454,252881,CDS,+,MXAN_RS01020,NC_008095.1
3'MXAN_RS01020,252882,252912,3'UTR,+,MXAN_RS01020,NC_008095.1
5'MXAN_RS01025,252913,252944,5'UTR,+,MXAN_RS01025,NC_008095.1
MXAN_RS01025,252945,253361,CDS,+,MXAN_RS01025,NC_008095.1
3'MXAN_RS01025,253362,253401,3'UTR,+,MXAN_RS01025,NC_008095.1
5'MXAN_RS37985,253402,254418,5'UTR,+,MXAN_RS37985,NC_008095.1
MXAN_RS37985,254419,254592,CDS,+,MXAN_RS37985,NC_008095.1
3'MXAN_RS37985,254593,254632,3'UTR,+,MXAN_RS37985,NC_008095.1
3'MXAN_RS38350,254633,254673,3'UTR,-,MXAN_RS38350,NC_008095.1
MXAN_RS38350,254674,255270,CDS,-,MXAN_RS38350,NC_008095.1
5'MXAN_RS38350,255271,255447,5'UTR,-,MXAN_RS38350,NC_008095.1
5'MXAN_RS01035,255448,255624,5'UTR,+,MXAN_RS01035,NC_008095.1
MXAN_RS01035,255625,258021,CDS,+,MXAN_RS01035,NC_008095.1
3'MXAN_RS01035,258022,258051,3'UTR,+,MXAN_RS01035,NC_008095.1
3'MXAN_RS01040,258052,258082,3'UTR,-,MXAN_RS01040,NC_008095.1
MXAN_RS01040,258083,258829,CDS,-,MXAN_RS01040,NC_008095.1
5'MXAN_RS01040,258830,258957,5'UTR,-,MXAN_RS01040,NC_008095.1
3'MXAN_RS01045,258958,258997,3'UTR,-,MXAN_RS01045,NC_008095.1
MXAN_RS01045,258998,260218,CDS,-,MXAN_RS01045,NC_008095.1
MXAN_RS01050,260219,260698,CDS,-,MXAN_RS01050,NC_008095.1
5'MXAN_RS01050,260699,260927,5'UTR,-,MXAN_RS01050,NC_008095.1
3'MXAN_RS38495,260928,260967,3'UTR,-,MXAN_RS38495,NC_008095.1
MXAN_RS38495,260968,261081,pseudogene,-,MXAN_RS38495,NC_008095.1
MXAN_RS38495,260968,261081,CDS,-,MXAN_RS38495,NC_008095.1
5'MXAN_RS38495,261082,261345,5'UTR,-,MXAN_RS38495,NC_008095.1
5'MXAN_RS01055,261346,261609,5'UTR,+,MXAN_RS01055,NC_008095.1
MXAN_RS01055,261610,262362,CDS,+,MXAN_RS01055,NC_008095.1
MXAN_RS01060,262363,263366,CDS,+,MXAN_RS01060,NC_008095.1
MXAN_RS01065,263367,264944,CDS,+,MXAN_RS01065,NC_008095.1
MXAN_RS01070,264945,265670,CDS,+,MXAN_RS01070,NC_008095.1
3'MXAN_RS01070,265671,265710,3'UTR,+,MXAN_RS01070,NC_008095.1
5'MXAN_RS01075,265711,265879,5'UTR,+,MXAN_RS01075,NC_008095.1
MXAN_RS01075,265880,267541,CDS,+,MXAN_RS01075,NC_008095.1
MXAN_RS01080,267542,268734,CDS,+,MXAN_RS01080,NC_008095.1
3'MXAN_RS01080,268735,268765,3'UTR,+,MXAN_RS01080,NC_008095.1
3'MXAN_RS01085,268766,268796,3'UTR,-,MXAN_RS01085,NC_008095.1
MXAN_RS01085,268797,269795,CDS,-,MXAN_RS01085,NC_008095.1
5'MXAN_RS01085,269796,269857,5'UTR,-,MXAN_RS01085,NC_008095.1
5'MXAN_RS01090,269858,269919,5'UTR,+,MXAN_RS01090,NC_008095.1
MXAN_RS01090,269920,270957,CDS,+,MXAN_RS01090,NC_008095.1
MXAN_RS01095,270958,271572,CDS,-,MXAN_RS01095,NC_008095.1
5'MXAN_RS01095,271573,271637,5'UTR,-,MXAN_RS01095,NC_008095.1
3'MXAN_RS01100,271638,271677,3'UTR,-,MXAN_RS01100,NC_008095.1
MXAN_RS01100,271678,273111,CDS,-,MXAN_RS01100,NC_008095.1
5'MXAN_RS01100,273112,273165,5'UTR,-,MXAN_RS01100,NC_008095.1
5'MXAN_RS01105,273166,273220,5'UTR,+,MXAN_RS01105,NC_008095.1
MXAN_RS01105,273221,274738,CDS,+,MXAN_RS01105,NC_008095.1
3'MXAN_RS01105,274739,274778,3'UTR,+,MXAN_RS01105,NC_008095.1
5'MXAN_RS39240,274779,274915,5'UTR,+,MXAN_RS39240,NC_008095.1
MXAN_RS39240,274916,275068,CDS,+,MXAN_RS39240,NC_008095.1
3'MXAN_RS39240,275069,275158,3'UTR,+,MXAN_RS39240,NC_008095.1
3'MXAN_RS01110,275159,275248,3'UTR,-,MXAN_RS01110,NC_008095.1
MXAN_RS01110,275249,276880,CDS,-,MXAN_RS01110,NC_008095.1
5'MXAN_RS01110,276881,277122,5'UTR,-,MXAN_RS01110,NC_008095.1
5'MXAN_RS01115,277123,277364,5'UTR,+,MXAN_RS01115,NC_008095.1
MXAN_RS01115,277365,277753,CDS,+,MXAN_RS01115,NC_008095.1
MXAN_RS01120,277754,279280,CDS,-,MXAN_RS01120,NC_008095.1
MXAN_RS01125,279273,280814,CDS,-,MXAN_RS01125,NC_008095.1
MXAN_RS01130,280811,281515,CDS,-,MXAN_RS01130,NC_008095.1
MXAN_RS01135,281516,282185,CDS,-,MXAN_RS01135,NC_008095.1
5'MXAN_RS01135,282186,282334,5'UTR,-,MXAN_RS01135,NC_008095.1
5'MXAN_RS01140,282335,282483,5'UTR,+,MXAN_RS01140,NC_008095.1
MXAN_RS01140,282484,282969,CDS,+,MXAN_RS01140,NC_008095.1
MXAN_RS01145,282966,283757,CDS,+,MXAN_RS01145,NC_008095.1
MXAN_RS01150,283757,284365,CDS,+,MXAN_RS01150,NC_008095.1
MXAN_RS01155,284366,284848,CDS,-,MXAN_RS01155,NC_008095.1
5'MXAN_RS01155,284849,284952,5'UTR,-,MXAN_RS01155,NC_008095.1
5'dnaN,284953,285057,5'UTR,+,MXAN_RS01160,NC_008095.1
dnaN,285058,286164,CDS,+,MXAN_RS01160,NC_008095.1
3'dnaN,286165,286204,3'UTR,+,MXAN_RS01160,NC_008095.1
5'MXAN_RS01165,286205,286264,5'UTR,+,MXAN_RS01165,NC_008095.1
MXAN_RS01165,286265,287587,CDS,+,MXAN_RS01165,NC_008095.1
3'MXAN_RS01165,287588,287635,3'UTR,+,MXAN_RS01165,NC_008095.1
3'MXAN_RS01170,287636,287683,3'UTR,-,MXAN_RS01170,NC_008095.1
MXAN_RS01170,287684,288958,CDS,-,MXAN_RS01170,NC_008095.1
MXAN_RS01175,288955,289587,CDS,-,MXAN_RS01175,NC_008095.1
5'MXAN_RS01175,289588,289628,5'UTR,-,MXAN_RS01175,NC_008095.1
5'MXAN_RS01180,289629,289670,5'UTR,+,MXAN_RS01180,NC_008095.1
MXAN_RS01180,289671,290000,CDS,+,MXAN_RS01180,NC_008095.1
3'MXAN_RS01180,290001,290040,3'UTR,+,MXAN_RS01180,NC_008095.1
5'MXAN_RS01185,290041,290143,5'UTR,+,MXAN_RS01185,NC_008095.1
MXAN_RS01185,290144,290815,CDS,+,MXAN_RS01185,NC_008095.1
MXAN_RS01190,290816,291538,CDS,+,MXAN_RS01190,NC_008095.1
MXAN_RS01195,291528,292637,CDS,-,MXAN_RS01195,NC_008095.1
5'MXAN_RS01195,292638,292701,5'UTR,-,MXAN_RS01195,NC_008095.1
5'MXAN_RS01200,292702,292766,5'UTR,+,MXAN_RS01200,NC_008095.1
MXAN_RS01200,292767,294749,CDS,+,MXAN_RS01200,NC_008095.1
3'MXAN_RS01200,294750,294769,3'UTR,+,MXAN_RS01200,NC_008095.1
5'MXAN_RS01205,294770,294789,5'UTR,+,MXAN_RS01205,NC_008095.1
MXAN_RS01205,294790,295932,CDS,+,MXAN_RS01205,NC_008095.1
MXAN_RS01210,295933,296324,CDS,-,MXAN_RS01210,NC_008095.1
5'MXAN_RS01210,296325,296482,5'UTR,-,MXAN_RS01210,NC_008095.1
5'MXAN_RS01215,296483,296641,5'UTR,+,MXAN_RS01215,NC_008095.1
MXAN_RS01215,296642,297145,CDS,+,MXAN_RS01215,NC_008095.1
MXAN_RS01220,297142,297957,CDS,+,MXAN_RS01220,NC_008095.1
MXAN_RS01225,297958,298776,CDS,+,MXAN_RS01225,NC_008095.1
MXAN_RS01230,298773,299981,CDS,+,MXAN_RS01230,NC_008095.1
MXAN_RS01235,299978,300706,CDS,-,MXAN_RS01235,NC_008095.1
MXAN_RS39340,300707,301394,CDS,-,MXAN_RS39340,NC_008095.1
5'MXAN_RS39340,301395,301483,5'UTR,-,MXAN_RS39340,NC_008095.1
5'MXAN_RS01245,301484,301573,5'UTR,+,MXAN_RS01245,NC_008095.1
MXAN_RS01245,301574,302950,CDS,+,MXAN_RS01245,NC_008095.1
3'MXAN_RS01245,302951,302990,3'UTR,+,MXAN_RS01245,NC_008095.1
5'MXAN_RS01250,302991,303330,5'UTR,+,MXAN_RS01250,NC_008095.1
MXAN_RS01250,303331,304626,CDS,+,MXAN_RS01250,NC_008095.1
3'MXAN_RS01250,304627,304666,3'UTR,+,MXAN_RS01250,NC_008095.1
5'MXAN_RS01255,304667,304825,5'UTR,+,MXAN_RS01255,NC_008095.1
MXAN_RS01255,304826,305986,CDS,+,MXAN_RS01255,NC_008095.1
3'MXAN_RS01255,305987,306026,3'UTR,+,MXAN_RS01255,NC_008095.1
5'MXAN_RS01260,306027,306198,5'UTR,+,MXAN_RS01260,NC_008095.1
MXAN_RS01260,306199,306810,CDS,+,MXAN_RS01260,NC_008095.1
3'MXAN_RS01260,306811,306850,3'UTR,+,MXAN_RS01260,NC_008095.1
5'MXAN_RS01265,306851,306977,5'UTR,+,MXAN_RS01265,NC_008095.1
MXAN_RS01265,306978,307325,CDS,+,MXAN_RS01265,NC_008095.1
MXAN_RS01270,307322,307690,CDS,+,MXAN_RS01270,NC_008095.1
3'MXAN_RS01270,307691,307730,3'UTR,+,MXAN_RS01270,NC_008095.1
5'MXAN_RS01275,307731,307791,5'UTR,+,MXAN_RS01275,NC_008095.1
MXAN_RS01275,307792,309939,CDS,+,MXAN_RS01275,NC_008095.1
MXAN_RS01280,309939,310757,CDS,+,MXAN_RS01280,NC_008095.1
MXAN_RS01285,310758,311514,CDS,-,MXAN_RS01285,NC_008095.1
5'MXAN_RS01285,311515,311564,5'UTR,-,MXAN_RS01285,NC_008095.1
5'MXAN_RS01290,311565,311615,5'UTR,+,MXAN_RS01290,NC_008095.1
MXAN_RS01290,311616,312074,CDS,+,MXAN_RS01290,NC_008095.1
3'MXAN_RS01290,312075,312114,3'UTR,+,MXAN_RS01290,NC_008095.1
5'gyrB,312115,312231,5'UTR,+,MXAN_RS01295,NC_008095.1
gyrB,312232,314679,CDS,+,MXAN_RS01295,NC_008095.1
3'gyrB,314680,314816,3'UTR,+,MXAN_RS01295,NC_008095.1
3'MXAN_RS01300,314817,314954,3'UTR,-,MXAN_RS01300,NC_008095.1
MXAN_RS01300,314955,317732,CDS,-,MXAN_RS01300,NC_008095.1
5'MXAN_RS01300,317733,317837,5'UTR,-,MXAN_RS01300,NC_008095.1
5'MXAN_RS01305,317838,317943,5'UTR,+,MXAN_RS01305,NC_008095.1
MXAN_RS01305,317944,319128,CDS,+,MXAN_RS01305,NC_008095.1
MXAN_RS01310,319125,320228,CDS,+,MXAN_RS01310,NC_008095.1
3'MXAN_RS01310,320229,320268,3'UTR,+,MXAN_RS01310,NC_008095.1
5'MXAN_RS38355,320269,320325,5'UTR,+,MXAN_RS38355,NC_008095.1
MXAN_RS38355,320326,320850,CDS,+,MXAN_RS38355,NC_008095.1
3'MXAN_RS38355,320851,320884,3'UTR,+,MXAN_RS38355,NC_008095.1
3'MXAN_RS01320,320885,320919,3'UTR,-,MXAN_RS01320,NC_008095.1
MXAN_RS01320,320920,322092,CDS,-,MXAN_RS01320,NC_008095.1
MXAN_RS01325,322093,322922,CDS,-,MXAN_RS01325,NC_008095.1
5'MXAN_RS01325,322923,323147,5'UTR,-,MXAN_RS01325,NC_008095.1
3'MXAN_RS01330,323148,323187,3'UTR,-,MXAN_RS01330,NC_008095.1
MXAN_RS01330,323188,324588,CDS,-,MXAN_RS01330,NC_008095.1
MXAN_RS01335,324589,327819,CDS,-,MXAN_RS01335,NC_008095.1
5'MXAN_RS01335,327820,327858,5'UTR,-,MXAN_RS01335,NC_008095.1
3'MXAN_RS01340,327859,327896,3'UTR,-,MXAN_RS01340,NC_008095.1
MXAN_RS01340,327897,328322,CDS,-,MXAN_RS01340,NC_008095.1
MXAN_RS01345,328323,328741,CDS,-,MXAN_RS01345,NC_008095.1
MXAN_RS01350,328725,329477,CDS,-,MXAN_RS01350,NC_008095.1
5'MXAN_RS01350,329478,329500,5'UTR,-,MXAN_RS01350,NC_008095.1
3'MXAN_RS01355,329501,329522,3'UTR,-,MXAN_RS01355,NC_008095.1
MXAN_RS01355,329523,330305,CDS,-,MXAN_RS01355,NC_008095.1
5'MXAN_RS01355,330306,330348,5'UTR,-,MXAN_RS01355,NC_008095.1
3'MXAN_RS01360,330349,330388,3'UTR,-,MXAN_RS01360,NC_008095.1
MXAN_RS01360,330389,331738,CDS,-,MXAN_RS01360,NC_008095.1
MXAN_RS01365,331739,333130,CDS,-,MXAN_RS01365,NC_008095.1
5'MXAN_RS01365,333131,333380,5'UTR,-,MXAN_RS01365,NC_008095.1
5'MXAN_RS01370,333381,333631,5'UTR,+,MXAN_RS01370,NC_008095.1
MXAN_RS01370,333632,333994,CDS,+,MXAN_RS01370,NC_008095.1
MXAN_RS01375,333991,335148,CDS,+,MXAN_RS01375,NC_008095.1
3'MXAN_RS01375,335149,335188,3'UTR,+,MXAN_RS01375,NC_008095.1
5'MXAN_RS01380,335189,335343,tRNA,+,MXAN_RS01380,NC_008095.1
MXAN_RS01380,335344,335437,tRNA,+,MXAN_RS01380,NC_008095.1
3'MXAN_RS01380,335438,335462,tRNA,+,MXAN_RS01380,NC_008095.1
5'MXAN_RS01385,335463,335488,5'UTR,+,MXAN_RS01385,NC_008095.1
MXAN_RS01385,335489,336016,CDS,+,MXAN_RS01385,NC_008095.1
3'MXAN_RS01385,336017,336056,3'UTR,+,MXAN_RS01385,NC_008095.1
5'MXAN_RS01390,336057,336106,5'UTR,+,MXAN_RS01390,NC_008095.1
MXAN_RS01390,336107,337069,CDS,+,MXAN_RS01390,NC_008095.1
3'MXAN_RS01390,337070,337109,3'UTR,+,MXAN_RS01390,NC_008095.1
5'MXAN_RS01395,337110,337201,5'UTR,+,MXAN_RS01395,NC_008095.1
MXAN_RS01395,337202,337726,CDS,+,MXAN_RS01395,NC_008095.1
3'MXAN_RS01395,337727,337766,3'UTR,+,MXAN_RS01395,NC_008095.1
5'MXAN_RS01400,337767,337908,5'UTR,+,MXAN_RS01400,NC_008095.1
MXAN_RS01400,337909,338379,CDS,+,MXAN_RS01400,NC_008095.1
3'MXAN_RS01400,338380,338428,3'UTR,+,MXAN_RS01400,NC_008095.1
3'MXAN_RS01405,338429,338478,3'UTR,-,MXAN_RS01405,NC_008095.1
MXAN_RS01405,338479,340686,CDS,-,MXAN_RS01405,NC_008095.1
5'MXAN_RS01405,340687,340958,5'UTR,-,MXAN_RS01405,NC_008095.1
5'MXAN_RS37995,340959,341230,5'UTR,+,MXAN_RS37995,NC_008095.1
MXAN_RS37995,341231,341392,CDS,+,MXAN_RS37995,NC_008095.1
3'MXAN_RS37995,341393,341432,3'UTR,+,MXAN_RS37995,NC_008095.1
5'MXAN_RS01410,341433,341657,5'UTR,+,MXAN_RS01410,NC_008095.1
MXAN_RS01410,341658,342905,CDS,+,MXAN_RS01410,NC_008095.1
3'MXAN_RS01410,342906,342945,3'UTR,+,MXAN_RS01410,NC_008095.1
5'MXAN_RS01415,342946,343104,5'UTR,+,MXAN_RS01415,NC_008095.1
MXAN_RS01415,343105,345429,CDS,+,MXAN_RS01415,NC_008095.1
3'MXAN_RS01415,345430,345452,3'UTR,+,MXAN_RS01415,NC_008095.1
5'MXAN_RS01420,345453,345475,5'UTR,+,MXAN_RS01420,NC_008095.1
MXAN_RS01420,345476,346057,CDS,+,MXAN_RS01420,NC_008095.1
3'MXAN_RS01420,346058,346097,3'UTR,+,MXAN_RS01420,NC_008095.1
5'MXAN_RS01425,346098,346205,5'UTR,+,MXAN_RS01425,NC_008095.1
MXAN_RS01425,346206,346442,CDS,+,MXAN_RS01425,NC_008095.1
3'MXAN_RS01425,346443,346506,3'UTR,+,MXAN_RS01425,NC_008095.1
3'MXAN_RS01430,346507,346570,3'UTR,-,MXAN_RS01430,NC_008095.1
MXAN_RS01430,346571,347986,CDS,-,MXAN_RS01430,NC_008095.1
5'MXAN_RS01430,347987,348068,5'UTR,-,MXAN_RS01430,NC_008095.1
5'MXAN_RS01435,348069,348151,5'UTR,+,MXAN_RS01435,NC_008095.1
MXAN_RS01435,348152,348445,CDS,+,MXAN_RS01435,NC_008095.1
3'MXAN_RS01435,348446,348480,3'UTR,+,MXAN_RS01435,NC_008095.1
5'MXAN_RS01440,348481,348516,5'UTR,+,MXAN_RS01440,NC_008095.1
MXAN_RS01440,348517,348817,CDS,+,MXAN_RS01440,NC_008095.1
MXAN_RS01445,348818,349735,CDS,-,MXAN_RS01445,NC_008095.1
MXAN_RS01450,349736,350641,CDS,-,MXAN_RS01450,NC_008095.1
5'MXAN_RS01450,350642,350708,5'UTR,-,MXAN_RS01450,NC_008095.1
3'MXAN_RS01455,350709,350748,3'UTR,-,MXAN_RS01455,NC_008095.1
